fetch_time,vehicle_number,line,brigade,type,lat,lon,vehicle_time
2026-07-22T14:40:25,1316,17,016,2,52.299427,20.928076,2024-10-26T07:09:54
2026-07-22T14:40:25,1320,15,011,2,52.298576,20.928871,2026-07-20T23:40:02
2026-07-22T14:40:25,1362,15,013,2,52.298683,20.932066,2026-07-20T20:05:04
2026-07-22T14:40:25,1368,15,013,2,52.298847,20.930824,2026-07-16T10:12:28
2026-07-22T14:40:25,1378,26,018,2,52.299225,20.931444,2026-07-15T09:18:35
2026-07-22T14:40:25,1380,15,013,2,52.29889,20.930838,2026-07-15T10:12:52
2026-07-22T14:40:25,1387,4,012,2,52.22187,21.01663,2026-07-22T16:40:10
2026-07-22T14:40:25,1398,73,013,2,52.2459,21.00508,2026-07-22T16:40:10
2026-07-22T14:40:25,1404,73,010,2,52.255165,21.034376,2026-07-22T16:40:10
2026-07-22T14:40:25,1418,79,015,2,52.23894,21.05107,2026-07-22T16:40:10
2026-07-22T14:40:25,1420,79,016,2,52.2559,21.05475,2026-07-22T10:18:27
2026-07-22T14:40:25,1422,18,014,2,52.287067,21.005823,2026-07-22T16:40:10
2026-07-22T14:40:25,1428,26,017,2,52.246517,21.063604,2026-07-22T16:40:10
2026-07-22T14:40:25,1430,79,013,2,52.223476,21.015638,2026-07-22T16:40:11
2026-07-22T14:40:25,1444,79,013,2,52.256184,21.055862,2026-07-22T10:32:23
2026-07-22T14:40:25,1454,79,016,2,52.220238,21.014734,2026-07-22T16:40:12
2026-07-22T14:40:25,1462,79,014,2,52.242702,21.073723,2026-07-22T16:40:15
2026-07-22T14:40:25,2010,24,09,2,52.260006,20.924667,2026-07-22T16:40:12
2026-07-22T14:40:25,2016,10,015,2,52.22535,20.916359,2026-07-22T16:40:11
2026-07-22T14:40:25,2022,26,016,2,52.223686,20.930622,2026-07-22T16:40:09
2026-07-22T14:40:25,2024,26,019,2,52.235466,20.997309,2026-07-22T16:40:13
2026-07-22T14:40:25,2026,20,010,2,52.26131,21.011309,2026-07-22T16:40:11
2026-07-22T14:40:25,2034,10,014,2,52.16816,21.016008,2026-07-22T16:40:14
2026-07-22T14:40:25,2042,24,08,2,52.246597,20.962048,2026-07-22T16:40:09
2026-07-22T14:40:25,2074,10,012,2,52.226295,20.94107,2026-07-22T16:40:11
2026-07-22T14:40:25,2080,63,012,2,52.25679,21.056099,2026-07-22T15:51:30
2026-07-22T14:40:25,2082,4,015,2,52.205338,21.022833,2026-07-22T16:40:11
2026-07-22T14:40:25,2092,18,012,2,52.21113,21.020561,2026-07-22T16:40:09
2026-07-22T14:40:25,2130,73,012,2,52.191734,20.959503,2026-07-22T16:40:07
2026-07-22T14:40:25,2148,4,014,2,52.258133,21.034803,2026-07-22T16:40:08
2026-07-22T14:40:25,2160,20,011,2,52.26313,20.899372,2026-07-22T16:40:08
2026-07-22T14:40:25,3002,28,012,2,52.25479,21.03476,2026-07-22T16:40:11
2026-07-22T14:40:25,3003,6,014,2,52.263092,21.021097,2026-07-22T16:40:09
2026-07-22T14:40:25,3008,63,2,2,52.19341,20.960976,2026-07-22T16:40:07
2026-07-22T14:40:25,3009,3,2,2,52.29847,21.021868,2026-07-22T16:40:10
2026-07-22T14:40:25,3011,7,2,2,52.256115,21.055262,2025-04-29T11:50:32
2026-07-22T14:40:25,3012,63,7,2,52.243996,21.000002,2026-07-22T16:40:10
2026-07-22T14:40:25,3014,28,2,2,52.260147,21.007013,2026-07-22T16:40:11
2026-07-22T14:40:25,3015,3,8,2,52.268738,21.037792,2026-07-22T16:40:09
2026-07-22T14:40:25,3016,28,4,2,52.252827,21.049969,2026-07-22T16:40:07
2026-07-22T14:40:25,3017,26,3,2,52.228848,20.970978,2026-07-22T16:40:10
2026-07-22T14:40:25,3018,6,011,2,52.239986,21.113997,2026-07-22T16:40:07
2026-07-22T14:40:25,3019,63,010,2,52.24687,21.01606,2026-07-22T16:40:09
2026-07-22T14:40:25,3020,28,3,2,52.25424,21.035332,2026-07-22T16:40:11
2026-07-22T14:40:25,3022,6,2,2,52.238186,21.11886,2026-07-22T16:40:08
2026-07-22T14:40:25,3027,63,011,2,52.254524,21.034355,2026-07-22T16:40:12
2026-07-22T14:40:25,3028,63,013,2,52.21488,20.979776,2026-07-22T16:40:10
2026-07-22T14:40:25,3029,28,5,2,52.263523,21.020203,2026-07-22T16:40:08
2026-07-22T14:40:25,3102,17,9,2,52.316963,20.955868,2026-07-22T16:40:11
2026-07-22T14:40:25,3103,18,8,2,52.255447,21.034147,2026-07-22T16:40:10
2026-07-22T14:40:25,3106,15,3,2,52.219296,20.988672,2026-07-22T16:40:09
2026-07-22T14:40:25,3109,15,010,2,52.219532,20.9844,2026-07-22T16:40:10
2026-07-22T14:40:25,3110,17,9,2,52.187767,21.001144,2026-07-22T00:56:59
2026-07-22T14:40:25,3114,17,4,2,52.22812,21.012669,2026-07-22T16:40:08
2026-07-22T14:40:25,3115,15,6,2,52.202774,20.96925,2026-07-22T16:40:06
2026-07-22T14:40:25,3116,10,4,2,52.228077,20.959219,2026-07-22T16:40:09
2026-07-22T14:40:25,3117,67,2,2,52.17937,20.997868,2026-07-22T16:40:08
2026-07-22T14:40:25,3119,67,1,2,52.20936,21.025768,2026-07-22T16:40:10
2026-07-22T14:40:25,3120,4,1,2,52.199406,21.023823,2026-07-22T16:40:10
2026-07-22T14:40:25,3121,15,2,2,52.229225,21.012142,2026-07-22T16:40:10
2026-07-22T14:40:25,3122,63,5,2,52.256763,21.054165,2026-07-22T16:40:11
2026-07-22T14:40:25,3124,15,8,2,52.230427,21.011242,2026-07-22T16:40:09
2026-07-22T14:40:25,3125,10,11,2,52.168186,21.016396,2026-07-22T16:40:10
2026-07-22T14:40:25,3128,67,09,2,52.2053,20.999401,2026-07-22T16:40:10
2026-07-22T14:40:25,3129,79,12,2,52.248306,21.046074,2026-07-22T16:40:12
2026-07-22T14:40:25,3130,26,12,2,52.2887,20.92769,2026-07-22T16:40:11
2026-07-22T14:40:25,3134,10,6,2,52.239082,20.90459,2026-07-22T16:40:05
2026-07-22T14:40:25,3139,6,4,2,52.255096,21.034441,2026-07-22T16:40:10
2026-07-22T14:40:25,3140,79,1,2,52.238304,21.118338,2026-07-22T16:40:10
2026-07-22T14:40:25,3141,18,9,2,52.25327,21.031261,2026-07-22T16:40:12
2026-07-22T14:40:25,3143,79,9,2,52.214546,20.979599,2026-07-22T16:40:08
2026-07-22T14:40:25,3144,2,023,2,52.2995,20.935713,2026-07-22T16:40:06
2026-07-22T14:40:25,3145,17,10,2,52.29048,20.949879,2026-07-22T16:40:08
2026-07-22T14:40:25,3146,1,8,2,52.258747,21.002275,2026-07-22T16:40:07
2026-07-22T14:40:25,3147,73,9,2,52.17564,20.944216,2026-07-22T16:40:10
2026-07-22T14:40:25,3149,15,1,2,52.273304,20.982744,2026-07-22T16:40:08
2026-07-22T14:40:25,3150,15,011,2,52.258057,20.996134,2026-07-22T16:40:07
2026-07-22T14:40:25,3155,1,020,2,52.31104,21.012234,2026-07-22T16:40:10
2026-07-22T14:40:25,3156,26,10,2,52.220734,20.917658,2026-07-22T16:40:03
2026-07-22T14:40:25,3161,3,09,2,52.251972,21.037828,2026-07-22T16:40:08
2026-07-22T14:40:25,3164,1,13,2,52.225037,20.989765,2026-07-22T16:40:07
2026-07-22T14:40:25,3166,20,4,2,52.24142,20.970364,2026-07-22T16:40:11
2026-07-22T14:40:25,3167,1,11,2,52.25513,20.984386,2026-07-22T16:40:08
2026-07-22T14:40:25,3168,26,018,2,52.24848,21.045475,2026-07-22T16:40:09
2026-07-22T14:40:25,3170,15,5,2,52.17646,20.944214,2026-07-22T16:40:11
2026-07-22T14:40:25,3171,15,012,2,52.2451,21.000721,2026-07-22T16:40:08
2026-07-22T14:40:25,3173,24,7,2,52.23665,20.98032,2026-07-22T16:40:08
2026-07-22T14:40:25,3174,1,1,2,52.31113,21.012646,2026-07-22T16:40:09
2026-07-22T14:40:25,3176,79,6,2,52.21851,20.984365,2026-07-22T16:40:10
2026-07-22T14:40:25,3177,73,7,2,52.228943,21.00111,2026-07-22T16:40:09
2026-07-22T14:40:25,3178,17,12,2,52.23498,21.008625,2026-07-22T16:40:08
2026-07-22T14:40:25,3179,1,10,2,52.298775,21.021748,2026-07-22T16:40:12
2026-07-22T14:40:25,3182,73,5,2,52.260193,21.042837,2026-07-22T16:40:10
2026-07-22T14:40:25,3183,3,5,2,52.23791,21.120296,2026-07-22T16:40:07
2026-07-22T14:40:25,3184,20,9,2,52.26655,21.020025,2026-07-22T16:40:02
2026-07-22T14:40:25,3185,20,7,2,52.24678,20.93651,2026-07-22T16:40:10
2026-07-22T14:40:25,3186,3,4,2,52.246044,21.071829,2026-07-22T16:40:06
2026-07-22T14:40:25,3187,1,017,2,52.269573,21.036537,2026-07-22T16:40:10
2026-07-22T14:40:25,3188,10,8,2,52.232796,20.996527,2026-07-22T16:40:07
2026-07-22T14:40:25,3189,15,9,2,52.275208,20.980478,2026-07-22T16:40:12
2026-07-22T14:40:25,3190,17,7,2,52.313072,20.965534,2026-07-22T16:40:07
2026-07-22T14:40:25,3191,73,1,2,52.17618,20.944126,2026-07-22T16:40:07
2026-07-22T14:40:25,3192,10,1,2,52.196503,21.024149,2026-07-22T16:40:09
2026-07-22T14:40:25,3193,20,1,2,52.29055,21.002062,2026-07-22T16:40:10
2026-07-22T14:40:25,3194,24,5,2,52.26037,20.92517,2026-07-22T16:40:08
2026-07-22T14:40:25,3195,26,13,2,52.292004,20.93014,2026-07-22T16:40:08
2026-07-22T14:40:25,3196,2,024,2,52.32321,20.943144,2026-07-22T16:40:10
2026-07-22T14:40:25,3197,26,5,2,52.252537,21.029541,2026-07-22T16:40:12
2026-07-22T14:40:25,3198,17,13,2,52.20788,21.009668,2026-07-22T16:40:07
2026-07-22T14:40:25,3201,17,6,2,52.28329,20.956509,2026-07-22T16:40:07
2026-07-22T14:40:25,3203,79,4,2,52.246803,21.015657,2026-07-22T16:40:09
2026-07-22T14:40:25,3204,26,11,2,52.255966,20.918482,2026-07-22T16:40:05
2026-07-22T14:40:25,3206,79,10,2,52.21896,20.998781,2026-07-22T16:40:12
2026-07-22T14:40:25,3207,26,8,2,52.249817,21.023249,2026-07-22T16:40:09
2026-07-22T14:40:25,3209,63,9,2,52.2108,20.976254,2026-07-22T16:40:09
2026-07-22T14:40:25,3210,79,017,2,52.195988,20.963297,2026-07-22T16:40:09
2026-07-22T14:40:25,3214,24,6,2,52.25703,20.91984,2026-07-22T16:40:10
2026-07-22T14:40:25,3215,79,8,2,52.17778,20.945581,2026-07-22T16:40:10
2026-07-22T14:40:25,3216,67,010,2,52.177956,21.047607,2026-07-22T16:40:10
2026-07-22T14:40:25,3218,15,7,2,52.219913,21.015955,2026-07-22T16:40:06
2026-07-22T14:40:25,3220,26,4,2,52.241394,20.994013,2026-07-22T16:40:06
2026-07-22T14:40:25,3221,20,3,2,52.246155,20.977345,2026-07-22T16:40:08
2026-07-22T14:40:25,3222,10,10,2,52.177322,21.02121,2026-07-22T16:40:12
2026-07-22T14:40:25,3223,67,4,2,52.189304,21.002005,2026-07-22T16:40:08
2026-07-22T14:40:25,3226,2,022,2,52.292103,20.92995,2026-07-22T16:40:09
2026-07-22T14:40:25,3227,26,015,2,52.280193,20.928461,2026-07-22T16:40:08
2026-07-22T14:40:25,3228,3,7,2,52.247513,21.048702,2026-07-22T16:40:06
2026-07-22T14:40:25,3229,63,4,2,52.23088,20.999807,2026-07-22T16:40:11
2026-07-22T14:40:25,3230,1,7,2,52.23601,20.980495,2026-07-22T16:40:11
2026-07-22T14:40:25,3231,73,3,2,52.228107,21.001778,2026-07-22T16:40:10
2026-07-22T14:40:25,3232,26,6,2,52.244736,21.084843,2026-07-22T16:40:08
2026-07-22T14:40:25,3233,17,1,2,52.19481,21.001827,2026-07-22T16:40:08
2026-07-22T14:40:25,3234,63,6,2,52.258118,21.059704,2026-07-22T16:40:12
2026-07-22T14:40:25,3235,73,2,2,52.216595,20.981308,2026-07-22T16:40:06
2026-07-22T14:40:25,3236,1,16,2,52.28465,21.033066,2026-07-22T16:40:07
2026-07-22T14:40:25,3237,10,3,2,52.225708,21.00324,2026-07-22T16:40:10
2026-07-22T14:40:25,3238,18,011,2,52.179413,20.99749,2026-07-22T16:40:10
2026-07-22T14:40:25,3240,15,013,2,52.183315,20.95163,2026-07-22T16:40:11
2026-07-22T14:40:25,3241,17,5,2,52.246517,20.999603,2026-07-22T16:40:08
2026-07-22T14:40:25,3242,73,4,2,52.257065,21.033579,2026-07-22T16:40:07
2026-07-22T14:40:25,3243,4,6,2,52.283592,21.03385,2026-07-22T16:40:08
2026-07-22T14:40:25,3244,73,8,2,52.202408,20.968973,2026-07-22T16:40:08
2026-07-22T14:40:25,3245,67,5,2,52.17839,21.050627,2026-07-22T10:24:37
2026-07-22T14:40:25,3246,1,6,2,52.228176,20.986248,2026-07-22T16:40:07
2026-07-22T14:40:25,3247,4,7,2,52.246746,21.014673,2026-07-22T16:40:09
2026-07-22T14:40:25,3248,67,3,2,52.18192,20.988909,2026-07-22T16:40:10
2026-07-22T14:40:25,3250,67,6,2,52.19945,21.037565,2026-07-22T16:40:10
2026-07-22T14:40:25,3251,79,5,2,52.238605,21.006462,2026-07-22T16:40:11
2026-07-22T14:40:25,3252,4,3,2,52.25413,21.033266,2026-07-22T16:40:10
2026-07-22T14:40:25,3253,24,4,2,52.247017,20.947102,2026-07-22T16:40:09
2026-07-22T14:40:25,3254,2,021,2,52.291508,20.929737,2026-07-22T16:40:06
2026-07-22T14:40:25,3255,17,8,2,52.324276,20.942627,2026-07-22T16:40:02
2026-07-22T14:40:25,3256,1,5,2,52.24291,20.97774,2026-07-22T16:40:09
2026-07-22T14:40:25,3258,4,013,2,52.28097,21.026476,2026-07-22T16:40:01
2026-07-22T14:40:25,3259,26,9,2,52.231182,20.956593,2026-07-22T16:40:09
2026-07-22T14:40:25,3260,1,15,2,52.263416,21.019756,2026-07-22T16:40:07
2026-07-22T14:40:25,3262,2,025,2,52.31705,20.961046,2026-07-22T16:40:11
2026-07-22T14:40:25,3263,17,11,2,52.25289,20.990501,2026-07-22T16:40:07
2026-07-22T14:40:25,3264,26,2,2,52.231537,20.914984,2026-07-22T16:40:08
2026-07-22T14:40:25,3266,10,2,2,52.219948,21.01552,2026-07-22T16:40:09
2026-07-22T14:40:25,3267,10,9,2,52.202633,21.023348,2026-07-22T16:40:02
2026-07-22T14:40:25,3268,1,019,2,52.270874,21.034952,2026-07-22T16:40:09
2026-07-22T14:40:25,3269,18,013,2,52.256454,21.033203,2026-07-22T16:40:12
2026-07-22T14:40:25,3271,79,7,2,52.175854,20.943739,2026-07-22T16:40:10
2026-07-22T14:40:25,3273,17,014,2,52.275158,20.964554,2026-07-22T16:40:08
2026-07-22T14:40:25,3274,63,1,2,52.189903,20.95792,2026-07-22T16:40:09
2026-07-22T14:40:25,3275,73,6,2,52.249393,21.022274,2026-07-22T16:40:10
2026-07-22T14:40:25,3276,20,8,2,52.25596,20.985962,2026-07-22T16:40:10
2026-07-22T14:40:25,3278,3,1,2,52.29388,21.026804,2026-07-22T16:40:09
2026-07-22T14:40:25,3279,63,8,2,52.219254,20.989077,2026-07-22T16:40:07
2026-07-22T14:40:25,3280,17,016,2,52.18191,20.988834,2026-07-22T16:40:10
2026-07-22T14:40:25,3281,15,4,2,52.20882,20.974667,2026-07-22T16:40:10
2026-07-22T14:40:25,3282,63,3,2,52.21918,20.990667,2026-07-22T16:40:10
2026-07-22T14:40:25,3283,79,11,2,52.24482,21.002432,2026-07-22T16:40:09
2026-07-22T14:40:25,3284,79,2,2,52.23816,21.119442,2026-07-22T16:40:09
2026-07-22T14:40:25,3285,17,2,2,52.181652,20.988985,2026-07-22T16:40:09
2026-07-22T14:40:25,3286,3,010,2,52.23993,21.114338,2026-07-22T16:40:09
2026-07-22T14:40:25,3287,1,018,2,52.225647,20.99584,2026-07-22T16:40:09
2026-07-22T14:40:25,3288,1,4,2,52.25861,20.998922,2026-07-22T16:40:11
2026-07-22T14:40:25,3289,26,1,2,52.263317,20.92736,2026-07-22T16:40:11
2026-07-22T14:40:25,3290,1,12,2,52.23301,20.98226,2026-07-22T16:40:06
2026-07-22T14:40:25,3291,24,2,2,52.22603,20.9939,2026-07-22T16:40:10
2026-07-22T14:40:25,3292,1,14,2,52.25114,20.980234,2026-07-22T16:40:11
2026-07-22T14:40:25,3294,26,7,2,52.251606,21.038485,2026-07-22T16:40:08
2026-07-22T14:40:25,3295,1,2,2,52.28991,21.029488,2026-07-22T16:40:09
2026-07-22T14:40:25,3501,2,3,2,52.312557,20.96426,2026-07-22T16:40:08
2026-07-22T14:40:25,3504,2,1,2,52.310665,20.959188,2026-07-22T16:40:08
2026-07-22T14:40:25,3506,17,015,2,52.221603,21.016798,2026-07-22T16:40:10
2026-07-22T14:40:25,3601,67,7,2,52.17824,21.048588,2026-07-22T16:40:12
2026-07-22T14:40:25,3604,17,018,2,52.2556,20.982117,2026-07-22T16:40:13
2026-07-22T14:40:25,3605,18,6,2,52.290836,21.002226,2026-07-22T16:40:09
2026-07-22T14:40:25,3608,18,10,2,52.18614,21.000792,2026-07-22T16:40:14
2026-07-22T14:40:25,3610,17,3,2,52.199093,21.001144,2026-07-22T16:40:08
2026-07-22T14:40:25,3615,79,3,2,52.24497,21.085402,2026-07-22T16:40:12
2026-07-22T14:40:25,3619,1,021,2,52.225845,20.996136,2026-07-22T16:40:12
2026-07-22T14:40:25,3621,73,4,2,52.18625,21.000704,2026-07-21T23:45:38
2026-07-22T14:40:25,3624,17,017,2,52.213074,21.021225,2026-07-22T16:40:10
2026-07-22T14:40:25,3626,20,2,2,52.28657,21.006413,2026-07-22T16:40:14
2026-07-22T14:40:25,3627,18,2,2,52.187946,21.002113,2026-07-22T16:40:13
2026-07-22T14:40:25,3629,1,9,2,52.298466,21.02196,2026-07-22T16:40:10
2026-07-22T14:40:25,3630,1,3,2,52.26466,21.024006,2026-07-22T16:40:14
2026-07-22T14:40:25,3632,20,6,2,52.3046,21.024511,2026-07-22T16:00:58
2026-07-22T14:40:25,3633,20,5,2,52.247066,20.913837,2026-07-22T16:40:12
2026-07-22T14:40:25,3634,20,012,2,52.235645,20.972534,2026-07-22T16:40:14
2026-07-22T14:40:25,3635,67,8,2,52.19057,21.046507,2026-07-22T16:40:07
2026-07-22T14:40:25,3637,11,012,2,52.207096,21.047813,2026-07-22T16:40:08
2026-07-22T14:40:25,3638,11,011,2,52.228638,21.001438,2026-07-22T16:40:11
2026-07-22T14:40:25,3639,24,1,2,52.226135,20.995895,2026-07-22T16:40:07
2026-07-22T14:40:25,3641,10,5,2,52.238754,20.900621,2026-07-22T16:40:11
2026-07-22T14:40:25,3642,24,3,2,52.236965,20.971977,2026-07-22T16:40:14
2026-07-22T14:40:25,3644,11,4,2,52.22605,20.939413,2026-07-22T16:40:07
2026-07-22T14:40:25,3645,22,08,2,52.23216,20.982779,2026-07-22T16:40:14
2026-07-22T14:40:25,3801,7,5,2,52.243896,21.095661,2026-07-22T16:40:14
2026-07-22T14:40:25,3802,27,5,2,52.22481,20.931114,2026-07-22T16:40:14
2026-07-22T14:40:25,3805,7,07,2,52.258167,21.059708,2026-07-22T16:40:13
2026-07-22T14:40:25,3806,22,4,2,52.252995,20.981152,2026-07-22T16:40:15
2026-07-22T14:40:25,3807,22,6,2,52.22553,20.996338,2026-07-22T16:40:13
2026-07-22T14:40:25,3808,27,4,2,52.22632,20.941319,2026-07-22T16:40:13
2026-07-22T14:40:25,3809,22,1,2,52.232464,20.97269,2026-07-22T16:40:08
2026-07-22T14:40:25,3810,27,3,2,52.236816,20.979647,2026-07-22T16:40:07
2026-07-22T14:40:25,3811,22,3,2,52.271347,20.943972,2026-07-22T16:40:14
2026-07-22T14:40:25,3813,22,5,2,52.22988,20.984802,2026-07-22T16:40:14
2026-07-22T14:40:25,3816,7,08,2,52.238194,21.118677,2026-07-22T16:40:12
2026-07-22T14:40:25,3818,27,07,2,52.24568,20.977127,2026-07-22T16:40:14
2026-07-22T14:40:25,3819,27,6,2,52.22798,20.947702,2026-07-22T16:40:15
2026-07-22T14:40:25,3820,27,1,2,52.272743,20.97188,2026-07-22T16:40:12
2026-07-22T14:40:25,3821,27,2,2,52.26325,20.979223,2026-07-22T16:40:12
2026-07-22T14:40:25,3822,22,07,2,52.268185,20.957785,2026-07-22T16:40:12
2026-07-22T14:40:25,3823,22,2,2,52.269367,20.953405,2026-07-22T16:40:08
2026-07-22T14:40:25,3825,7,4,2,52.23821,21.051607,2026-07-22T16:40:12
2026-07-22T14:40:25,3827,7,2,2,52.24825,21.045988,2026-07-22T16:40:06
2026-07-22T14:40:25,3828,7,6,2,52.23787,21.119324,2026-07-22T16:40:08
2026-07-22T14:40:25,3829,7,1,2,52.244568,21.084164,2026-07-22T16:40:10
2026-07-22T14:40:25,3830,7,3,2,52.256184,21.052715,2026-07-22T16:40:11
2026-07-22T14:40:25,4001,28,10,2,52.25742,20.920258,2026-07-22T16:40:10
2026-07-22T14:40:25,4002,6,9,2,52.267742,20.987608,2026-07-22T16:40:12
2026-07-22T14:40:25,4003,6,6,2,52.301186,20.940311,2026-07-22T16:40:10
2026-07-22T14:40:25,4006,28,013,2,52.275078,20.937933,2026-07-22T16:40:13
2026-07-22T14:40:25,4007,28,9,2,52.238693,20.90101,2026-07-22T16:40:11
2026-07-22T14:40:25,4008,6,1,2,52.245213,21.086061,2026-07-22T16:40:11
2026-07-22T14:40:25,4009,28,8,2,52.239094,20.901457,2026-07-22T16:40:10
2026-07-22T14:40:25,4010,6,8,2,52.287796,20.952536,2026-07-22T16:40:10
2026-07-22T14:40:25,4011,28,7,2,52.25617,20.9188,2026-07-22T16:40:12
2026-07-22T14:40:25,4013,6,7,2,52.292107,20.929914,2026-07-22T16:40:09
2026-07-22T14:40:25,4014,28,6,2,52.256516,20.981686,2026-07-22T16:40:11
2026-07-22T14:40:25,4015,6,5,2,52.27192,20.973309,2026-07-22T16:40:12
2026-07-22T14:40:25,4016,28,011,2,52.271687,20.945175,2026-07-22T16:40:13
2026-07-22T14:40:25,4017,6,013,2,52.293823,20.93073,2026-07-22T16:40:11
2026-07-22T14:40:25,4018,6,012,2,52.25898,21.003578,2026-07-22T16:40:10
2026-07-22T14:40:25,4019,28,1,2,52.26228,20.979094,2026-07-22T16:40:14
2026-07-22T14:40:25,4020,6,3,2,52.246567,21.063414,2026-07-22T16:40:10
2026-07-22T14:40:25,4101,73,011,2,52.21895,20.984735,2026-07-22T16:40:11
2026-07-22T14:40:25,4102,18,4,2,52.22974,21.01181,2026-07-22T16:40:10
2026-07-22T14:40:25,4103,4,11,2,52.17224,21.019327,2026-07-22T16:40:11
2026-07-22T14:40:25,4104,18,1,2,52.188908,21.011978,2026-07-22T16:40:11
2026-07-22T14:40:25,4105,18,7,2,52.290268,21.002638,2026-07-22T16:40:10
2026-07-22T14:40:25,4107,18,3,2,52.189114,21.017853,2026-07-22T16:40:11
2026-07-22T14:40:25,4109,4,5,2,52.3044,21.0279,2026-07-22T16:40:13
2026-07-22T14:40:25,4110,4,8,2,52.22581,21.014156,2026-07-22T16:40:11
2026-07-22T14:40:25,4111,4,9,2,52.186134,21.02461,2026-07-22T16:40:10
2026-07-22T14:40:25,4113,4,4,2,52.308224,21.015932,2026-07-22T16:40:12
2026-07-22T14:40:25,4114,4,2,2,52.23765,21.007065,2026-07-22T16:40:12
2026-07-22T14:40:25,4115,18,5,2,52.30684,21.02621,2026-07-22T16:40:13
2026-07-22T14:40:25,4116,4,10,2,52.16806,21.01599,2026-07-22T16:40:11
2026-07-22T14:40:25,4201,76,4,2,52.260204,20.92476,2026-07-22T16:40:10
2026-07-22T14:40:25,4202,76,6,2,52.26422,20.972155,2026-07-22T16:40:12
2026-07-22T14:40:25,4203,2,6,2,52.30664,20.950922,2026-07-22T16:40:09
2026-07-22T14:40:25,4205,2,7,2,52.31885,20.95203,2026-07-22T16:40:13
2026-07-22T14:40:25,4206,10,7,2,52.228477,20.915472,2026-07-22T16:40:11
2026-07-22T14:40:25,4209,2,09,2,52.33436,20.941742,2026-07-22T16:40:10
2026-07-22T14:40:25,4210,2,5,2,52.332645,20.941723,2026-07-22T16:40:11
2026-07-22T14:40:25,4211,2,2,2,52.296307,20.93288,2026-07-22T16:40:10
2026-07-22T14:40:25,4213,11,09,2,52.238712,20.913305,2026-07-22T16:40:11
2026-07-22T14:40:25,4214,16,9,2,52.192703,21.044235,2026-07-22T16:40:14
2026-07-22T14:40:25,4215,76,7,2,52.254425,20.982758,2026-07-22T16:40:08
2026-07-22T14:40:25,4216,76,5,2,52.2605,20.9241,2026-07-22T16:40:14
2026-07-22T14:40:25,4217,16,014,2,52.29231,20.930166,2026-07-22T16:40:10
2026-07-22T14:40:25,4218,11,3,2,52.225773,21.003239,2026-07-22T16:40:10
2026-07-22T14:40:25,4219,31,3,2,52.188873,21.00723,2026-07-22T16:40:11
2026-07-22T14:40:25,4220,11,1,2,52.206974,21.047985,2026-07-22T16:40:10
2026-07-22T14:40:25,4223,14,1,2,52.206524,21.031185,2026-07-22T16:40:11
2026-07-22T14:40:25,4224,11,5,2,52.239704,20.913006,2026-07-22T16:40:11
2026-07-22T14:40:25,4225,76,9,2,52.206,21.031616,2026-07-22T16:40:13
2026-07-22T14:40:25,4226,14,5,2,52.218197,20.983242,2026-07-22T16:40:10
2026-07-22T14:40:25,4227,16,6,2,52.25733,20.981472,2026-07-22T16:40:12
2026-07-22T14:40:25,4229,16,5,2,52.27138,20.946173,2026-07-22T16:40:11
2026-07-22T14:40:25,4230,11,010,2,52.22198,20.922798,2026-07-22T16:40:11
2026-07-22T14:40:25,4231,31,1,2,52.18583,21.00205,2026-07-22T16:40:14
2026-07-22T14:40:25,4234,14,7,2,52.216866,20.9816,2026-07-22T16:40:13
2026-07-22T14:40:25,4236,14,2,2,52.157333,21.07609,2026-07-22T16:40:09
2026-07-22T14:40:25,4237,11,08,2,52.260406,20.925133,2026-07-22T16:40:14
2026-07-22T14:40:25,4238,14,8,2,52.2202,21.007189,2026-07-22T16:40:12
2026-07-22T14:40:25,4240,76,013,2,52.24336,21.002575,2026-07-22T16:40:11
2026-07-22T14:40:25,4241,14,010,2,52.220016,21.011206,2026-07-22T16:40:11
2026-07-22T14:40:25,4243,11,014,2,52.260143,20.924854,2026-07-22T16:40:13
2026-07-22T14:40:25,4244,76,015,2,52.263096,20.927046,2026-07-22T16:40:12
2026-07-22T14:40:25,4245,14,3,2,52.179314,21.05837,2026-07-22T16:40:10
2026-07-22T14:40:25,4247,14,4,2,52.2049,21.0325,2026-07-22T16:40:09
2026-07-22T14:40:25,4248,16,7,2,52.253677,20.997622,2026-07-22T16:40:14
2026-07-22T14:40:25,4249,16,013,2,52.25363,20.997257,2026-07-22T16:40:13
2026-07-22T14:40:25,4250,11,7,2,52.21422,21.021297,2026-07-22T16:40:12
2026-07-22T14:40:25,4251,16,016,2,52.1616,21.0711,2026-07-22T16:40:14
2026-07-22T14:40:25,4252,14,09,2,52.185917,21.051416,2026-07-22T16:40:10
2026-07-22T14:40:25,4253,11,2,2,52.21754,21.01952,2026-07-22T16:40:09
2026-07-22T14:40:25,4255,16,18,2,52.186535,20.999866,2025-02-09T23:33:12
2026-07-22T14:40:25,4256,16,1,2,52.23052,21.011614,2026-07-22T16:40:11
2026-07-22T14:40:25,4257,76,016,2,52.15724,21.076136,2026-07-22T16:40:13
2026-07-22T14:40:25,4258,14,6,2,52.2099,20.981583,2026-07-22T16:40:11
2026-07-22T14:40:25,4259,11,6,2,52.229332,20.978178,2026-07-22T16:40:12
2026-07-22T14:40:25,4260,76,3,2,52.26775,20.959188,2026-07-22T16:40:14
